iso3,year,indicator_code,value
NAM,2014,SH.DYN.MORT,50
NAM,2015,SH.DYN.MORT,51.8
NAM,2016,SH.DYN.MORT,51.4
NAM,2017,SH.DYN.MORT,49.8
NAM,2018,SH.DYN.MORT,48.5
NAM,2019,SH.DYN.MORT,46.6
NAM,2020,SH.DYN.MORT,44.8
NAM,2021,SH.DYN.MORT,43.2
NAM,2022,SH.DYN.MORT,41.6
NAM,2000,SH.IMM.IDPT,79
NAM,2001,SH.IMM.IDPT,78
NAM,2002,SH.IMM.IDPT,77
NAM,2003,SH.IMM.IDPT,79
NAM,2004,SH.IMM.IDPT,81
NAM,2005,SH.IMM.IDPT,86
NAM,2006,SH.IMM.IDPT,86
NAM,2007,SH.IMM.IDPT,86
NAM,2008,SH.IMM.IDPT,83
NAM,2009,SH.IMM.IDPT,83
NAM,2010,SH.IMM.IDPT,83
NAM,2011,SH.IMM.IDPT,82
NAM,2012,SH.IMM.IDPT,84
NAM,2013,SH.IMM.IDPT,89
NAM,2014,SH.IMM.IDPT,88
NAM,2015,SH.IMM.IDPT,92
NAM,2016,SH.IMM.IDPT,85
NAM,2017,SH.IMM.IDPT,88
NAM,2018,SH.IMM.IDPT,89
NAM,2019,SH.IMM.IDPT,87
NAM,2020,SH.IMM.IDPT,93
NAM,2021,SH.IMM.IDPT,94
NAM,2022,SH.IMM.IDPT,84
NAM,2000,SH.IMM.MEAS,69
NAM,2001,SH.IMM.MEAS,58
NAM,2002,SH.IMM.MEAS,68
NAM,2003,SH.IMM.MEAS,70
NAM,2004,SH.IMM.MEAS,70
NAM,2005,SH.IMM.MEAS,73
NAM,2006,SH.IMM.MEAS,63
NAM,2007,SH.IMM.MEAS,69
NAM,2008,SH.IMM.MEAS,73
NAM,2009,SH.IMM.MEAS,76
NAM,2010,SH.IMM.MEAS,75
NAM,2011,SH.IMM.MEAS,74
NAM,2012,SH.IMM.MEAS,76
NAM,2013,SH.IMM.MEAS,82
NAM,2014,SH.IMM.MEAS,83
NAM,2015,SH.IMM.MEAS,85
NAM,2016,SH.IMM.MEAS,75
NAM,2017,SH.IMM.MEAS,80
NAM,2018,SH.IMM.MEAS,82
NAM,2019,SH.IMM.MEAS,80
NAM,2020,SH.IMM.MEAS,90
NAM,2021,SH.IMM.MEAS,91
NAM,2022,SH.IMM.MEAS,89
NAM,2000,SH.MLR.INCD.P3,53.57
NAM,2001,SH.MLR.INCD.P3,69.81
NAM,2002,SH.MLR.INCD.P3,46.92
NAM,2003,SH.MLR.INCD.P3,44.39
NAM,2004,SH.MLR.INCD.P3,68.43
NAM,2005,SH.MLR.INCD.P3,41.83
NAM,2006,SH.MLR.INCD.P3,43.12
NAM,2007,SH.MLR.INCD.P3,12.9
NAM,2008,SH.MLR.INCD.P3,7.44
NAM,2009,SH.MLR.INCD.P3,3.68
NAM,2010,SH.MLR.INCD.P3,1.55
NAM,2011,SH.MLR.INCD.P3,1.81
NAM,2012,SH.MLR.INCD.P3,3.13
NAM,2013,SH.MLR.INCD.P3,4.39
NAM,2014,SH.MLR.INCD.P3,14.05
NAM,2015,SH.MLR.INCD.P3,7.99
NAM,2016,SH.MLR.INCD.P3,16.55
NAM,2017,SH.MLR.INCD.P3,44.81
NAM,2018,SH.MLR.INCD.P3,24.55
NAM,2019,SH.MLR.INCD.P3,2.71
NAM,2020,SH.MLR.INCD.P3,9.32
NAM,2021,SH.MLR.INCD.P3,9.56
NAM,2022,SH.MLR.INCD.P3,7.38
NAM,2000,SH.STA.MMRT,384
NAM,2001,SH.STA.MMRT,376
NAM,2002,SH.STA.MMRT,313
NAM,2003,SH.STA.MMRT,290
NAM,2004,SH.STA.MMRT,282
NAM,2005,SH.STA.MMRT,344
NAM,2006,SH.STA.MMRT,408
NAM,2007,SH.STA.MMRT,489
NAM,2008,SH.STA.MMRT,537
NAM,2009,SH.STA.MMRT,547
NAM,2010,SH.STA.MMRT,531
NAM,2011,SH.STA.MMRT,498
NAM,2012,SH.STA.MMRT,439
NAM,2013,SH.STA.MMRT,402
NAM,2014,SH.STA.MMRT,369
NAM,2015,SH.STA.MMRT,307
NAM,2016,SH.STA.MMRT,250
NAM,2017,SH.STA.MMRT,213
NAM,2018,SH.STA.MMRT,198
NAM,2019,SH.STA.MMRT,175
NAM,2020,SH.STA.MMRT,143
NAM,2021,SH.STA.MMRT,254
NAM,2022,SH.STA.MMRT,127
NAM,2000,SH.XPD.CHEX.PC.CD,217.55029297
NAM,2001,SH.XPD.CHEX.PC.CD,201.46917725
NAM,2002,SH.XPD.CHEX.PC.CD,187.86433411
NAM,2003,SH.XPD.CHEX.PC.CD,278.70162964
NAM,2004,SH.XPD.CHEX.PC.CD,373.46408081
NAM,2005,SH.XPD.CHEX.PC.CD,402.20068359
NAM,2006,SH.XPD.CHEX.PC.CD,437.56240845
NAM,2007,SH.XPD.CHEX.PC.CD,493.60388184
NAM,2008,SH.XPD.CHEX.PC.CD,443.17068481
NAM,2009,SH.XPD.CHEX.PC.CD,420.74865723
NAM,2010,SH.XPD.CHEX.PC.CD,567.35003662
NAM,2011,SH.XPD.CHEX.PC.CD,624.59814453
NAM,2012,SH.XPD.CHEX.PC.CD,606.36633301
NAM,2013,SH.XPD.CHEX.PC.CD,539.41345215
NAM,2014,SH.XPD.CHEX.PC.CD,452.2585144
NAM,2015,SH.XPD.CHEX.PC.CD,476.50784302
NAM,2016,SH.XPD.CHEX.PC.CD,409.78051758
NAM,2017,SH.XPD.CHEX.PC.CD,447.95223999
NAM,2018,SH.XPD.CHEX.PC.CD,457.6807251
NAM,2019,SH.XPD.CHEX.PC.CD,419.14828491
NAM,2020,SH.XPD.CHEX.PC.CD,370.81643677
NAM,2021,SH.XPD.CHEX.PC.CD,449.95172119
NAM,2022,SH.XPD.CHEX.PC.CD,418.53683472
NAM,2000,SP.DYN.IMRT.IN,48
NAM,2001,SP.DYN.IMRT.IN,46.9
NAM,2002,SP.DYN.IMRT.IN,46
NAM,2003,SP.DYN.IMRT.IN,45.2
NAM,2004,SP.DYN.IMRT.IN,44.1
NAM,2005,SP.DYN.IMRT.IN,41.3
NAM,2006,SP.DYN.IMRT.IN,40.1
NAM,2007,SP.DYN.IMRT.IN,41.4
NAM,2008,SP.DYN.IMRT.IN,43.2
NAM,2009,SP.DYN.IMRT.IN,44.8
NAM,2010,SP.DYN.IMRT.IN,43.7
NAM,2011,SP.DYN.IMRT.IN,44.2
NAM,2012,SP.DYN.IMRT.IN,46.9
NAM,2013,SP.DYN.IMRT.IN,45.8
NAM,2014,SP.DYN.IMRT.IN,44.9
NAM,2015,SP.DYN.IMRT.IN,45.3
NAM,2016,SP.DYN.IMRT.IN,45.3
NAM,2017,SP.DYN.IMRT.IN,44.3
NAM,2018,SP.DYN.IMRT.IN,43.8
